119,"A delicate, light-as-air faux wrap dress in beautiful silk, with an ultra-flattering high-low wrap skirt and gently cascading ruffles. We love the soft surplice top, smocked shoulders, and modern long sleeves. This dress is a perfect choice for multiple occasion like work, lunch, parties or any day event."
120,Timeless and trending: our romantic floral print chiffon dress is designed with an empire waist that floats from day to night. Details we love: the flattering v-neckline and playful elbow sleeves with bell cuffs.
121,"Lightweight, airy and floats like a dream, our softly woven chiffon faux wrap dress is designed in a seriously romantic floral print. We love the surplice v-neckline, three-quarter bell sleeves, self-tie belt and ruffled high/low hem. Perfect for bridal showers, brunch dates, wedding receptions and packs easily to take on vacation."
122,"Charming and striking all at once, you will be party ready instantly in our iconic sheath cocktail dress. We love the delicate handsewn 3D floral beadwork that bloom gracefully all over. All the sweet details: sheer illusion yoke and short flutter sleeves, sweetheart neckline."
123,None
124,"You’ll be instantly ready to mingle in our iconic blouson cocktail dress that gets treated to sparkling handsewn beadwork. This stunning sheath dress is designed in blouson silhouette which gently hugs your waist and then billows over it creating a figure-flattering shape on everybody. Go ahead and send the RSVP, we love this for every party and celebration."
125,"Effortlessly chic and versatile, our Kimono-inspired midi dress is flattering on everyone. Crafted of a shiny woven satin, this modern design is shaped with surplice neckline, flutter sleeves and asymmetrical banded waist with soft ruching detail. The midi skirt is finished with pleats for added movement and sway. Back hook-and-eye/zip closure. An easy choice for brunch, cocktail hours, bridal showers and wedding receptions."
126,"When your night calls for glam and glitz, this column gown with delicate floral embroidery and handsewn beadwork hits all the right notes. The playful popover and sheer illusion yoke and cap sleeves add a chic femininity and romantic appeal. Get ready to strike a pose at your next wedding celebrations and black-tie galas."
127,"Up your glamour game in our stunning gown crafted of a delicate point d’esprit lace and embellished with stunning handsewn 3D beadwork in a floral pattern. Details with love: the sheer illusion yoke and flutter sleeves, sweetheart neckline and soft pleating at the waist for added movement and sway. Back zip closure. A romantic choice for mothers-of-the-bride/groom, bridal parties, wedding guests and black-tie gala attendees."
128,"When you want to add a touch of sparkle to your night, our floor-sweeping dress hits all the right notes. The glittering accents in a geometric pattern lend a shimmering touch against the black tulle. We love the sheer illusion yoke and three-quarter bishop sleeves with elastic cuffs. A banded waist tops a long skirt with pleating for added fullness. Sleek back zip closure."
129,"Looking for a dress for all occasions? This versatile and comfortable day dress by Adrianna Papell is the perfect answer. This dress is the perfect length to be dressed up or down. With a hidden zip closure and a soft and fitted overlay, this dress has all the features for daily wear. Wear with boots for the day or heels and a dainty belt to create a more elegant evening look. AP1D104631"
130,"This stunning midi length dress with illusion bateaux neckline, elbow length sleeves, and mermaid skirt with godets features delicate hand beading."
131,"Mesmerizing and eye-catching, this cocktail dress is full of delicate and daring details: a flattering v-neckline, sheer illusion long sleeves and a festive trumpet hemline. This stunner features a brilliant display of hand beadwork. Get ready for your next night out, you have found the dress."
132,"Versatile and modern, our iconic fit-and-flare dress crafted of a lightweight woven satin crepe gets updated with a feminine twist: delicate cascading ruffles for added dimension and texture. We love the floaty flutter sleeves and asymmetrical hemline. V-back and hook-and-eye/zip closure. Perfect for so many occasions date nights, birthday celebrations, bridal showers and wedding receptions."
133,"Festive and sleek, our sleeveless sheath dress is a total standout and will never go out of style with its sparkling foil floral print on a soft stretchy velvet. We love the asymmetrical neckline that tops a midi skirt. A stunning choice for cocktail parties, dinner dates and wedding receptions."
134,None
135,"Sleek, chic and super feminine, our midi streamlined sheath dress features an ethereal floral embroidered pattern. We're obsessed with the sheer illusion yoke (so flattering) on this sleeveless style. Back hook-and-eye/zip closure. A perfect choice for weekend brunches, cocktail hours, baby/bridal showers and wedding receptions."
136,"Turn heads at your next party or special occasion with our elegant and bold cocktail dress designed with sparkling sequins and buttery soft velvet appliques. We're obsessed tulle skirt with a layered high-low hem that adds extra drama on the dance floor. All the details: a chic off-the-shoulder silhouette, sleek back hook-and-eye/zip closure."
137,"Sleek and refined in a soft and delicate floral print, this full length jacquard gown by Adrianna Papell is the perfect choice for a summer wedding, ball or black tie event. The off the shoulder neckline adds elegance and grace, with the waterfall maxi skirt. Pick a colour from the print to find a matching bag and shoes."
138,"This feminine and modern fit and flare style in lightweight satin crepe fabric, features a v neckline with flutter sleeves and delicate cascading ruffles."
139,"Effortlessly chic and versatile, our Kimono-inspired midi dress is flattering on everyone. Crafted of a shiny woven satin, this modern design is shaped with surplice neckline, flutter sleeves and asymmetrical banded waist with soft ruching detail. The midi skirt is finished with pleats for added movement and sway. Back hook-and-eye/zip closure. An easy choice for brunch, cocktail hours, bridal showers and wedding receptions."
